# Output_EVs_4kW\output_current_566.csv run at 2000-01-01 09:26:00 EST on 907 links
link_name,currA_mag,currA_angle,currB_mag,currB_angle,currC_mag,currC_angle
Source_Impedance,5.313830,-0.262871,3.648361,3.474661,3.075306,2.150053
TR1,5.313830,-0.262871,3.648361,3.474661,3.075306,2.150053
LINE1,126.328015,-0.827812,152.489576,3.338242,26.205167,1.246126
LINE2,126.328015,-0.827812,152.489576,3.338242,26.205167,1.246126
LINE3,126.328015,-0.827812,152.489576,3.338242,26.205167,1.246126
LINE4,126.328015,-0.827812,152.489576,3.338242,26.205167,1.246126
LINE5,126.328015,-0.827812,152.489576,3.338242,26.205167,1.246126
LINE6,126.328015,-0.827812,152.489576,3.338242,26.205167,1.246126
LINE7,126.328015,-0.827812,152.489576,3.338242,26.205167,1.246126
LINE8,126.328015,-0.827812,152.489576,3.338242,26.205167,1.246126
LINE9,126.328015,-0.827812,152.489576,3.338242,26.205167,1.246126
LINE10,126.328015,-0.827812,152.489576,3.338242,26.205167,1.246126
LINE11,126.328015,-0.827812,152.489576,3.338242,26.205167,1.246126
LINE12,126.328015,-0.827812,152.489576,3.338242,26.205167,1.246126
LINE13,126.328015,-0.827812,152.489576,3.338242,26.205167,1.246126
LINE14,126.328015,-0.827812,152.489576,3.338242,26.205167,1.246126
LINE15,0.000000,-0.413251,0.000000,3.704663,0.000000,1.519829
LINE16,126.328015,-0.827812,152.489576,3.338242,26.205167,1.246126
LINE17,0.000000,-0.269911,0.000000,-0.488580,0.000000,1.569298
LINE18,126.328015,-0.827812,152.489576,3.338242,26.205167,1.246126
LINE19,0.000000,-0.316389,0.000000,0.220047,0.000000,1.538052
LINE20,126.328015,-0.827812,152.489576,3.338242,26.205167,1.246126
LINE21,0.000000,-0.719670,0.000000,0.438716,0.000000,3.116661
LINE22,126.328015,-0.827812,152.489576,3.338242,26.205167,1.246126
LINE23,0.000000,-1.007726,0.000000,-1.007726,0.000000,1.581006
LINE24,126.328015,-0.827812,152.489576,3.338242,26.205167,1.246126
LINE25,0.000000,-0.857913,0.000000,3.978831,0.000000,1.608283
LINE26,3.388518,-0.842368,0.000000,3.406770,0.000000,1.590350
LINE27,122.939865,-0.827411,152.489576,3.338242,26.205167,1.246126
LINE28,0.000000,-0.920987,0.000000,3.902059,0.000000,3.116661
LINE29,2.413183,-0.842366,0.000000,1.284676,0.000000,4.666995
LINE30,0.975335,-0.842373,0.000000,3.420362,0.000000,1.592164
LINE31,122.939865,-0.827411,152.489576,3.338242,26.205167,1.246126
LINE32,0.000000,-0.876898,0.000000,3.683390,0.000000,1.579055
LINE33,2.413183,-0.842366,0.000000,2.812529,0.000000,1.495388
LINE34,0.975335,-0.842373,0.000000,3.253030,0.000000,1.631804
LINE35,0.000000,-0.113823,21.292665,3.340667,0.000000,1.551477
LINE36,122.939865,-0.827411,131.196984,3.337848,26.205167,1.246126
LINE37,0.000000,-0.881638,0.000000,3.835491,0.000000,1.588157
LINE38,0.975335,-0.842373,0.000000,3.552249,0.000000,1.695516
LINE39,0.000000,-0.096066,9.398395,3.340659,0.000000,1.560163
LINE40,0.000000,3.061432,11.894270,3.340673,0.000000,1.417223
LINE41,122.939865,-0.827411,131.196984,3.337848,26.205167,1.246126
LINE42,0.000000,-0.769893,0.000000,3.579292,0.000000,4.702594
LINE43,0.000000,-0.887102,0.000000,3.580308,0.000000,1.561488
LINE44,0.975335,-0.842373,0.000000,0.621407,0.000000,2.160134
LINE45,0.000000,-0.154697,9.398395,3.340659,0.000000,1.543291
LINE46,0.000000,2.978681,11.894270,3.340673,0.000000,1.599190
LINE47,122.939865,-0.827411,131.196984,3.337848,26.205167,1.246126
LINE48,0.000000,-0.846376,0.000000,3.524241,0.000000,4.684863
LINE49,0.000000,-1.317429,0.000000,3.760162,0.000000,4.648414
LINE50,0.975335,-0.842373,0.000000,2.371709,0.000000,4.658315
LINE51,0.000000,-0.036157,9.398395,3.340659,0.000000,1.599917
LINE52,122.939865,-0.827411,131.196984,3.337848,26.205167,1.246126
LINE53,0.000000,0.287122,0.000000,1.231071,0.000000,1.236864
LINE54,0.000000,-0.639045,0.000000,3.509180,0.000000,4.696547
LINE55,0.000000,-1.096382,0.000000,3.902059,0.000000,1.627712
LINE56,0.975335,-0.842373,0.000000,-0.009549,0.000000,4.666397
LINE57,0.000000,-0.058195,9.398395,3.340659,0.000000,1.602045
LINE58,122.939865,-0.827411,131.196984,3.337848,26.205167,1.246126
LINE59,0.000000,0.624293,0.000000,0.836785,0.000000,1.185718
LINE60,0.000000,-0.358208,0.000000,3.703990,0.000000,-1.545733
LINE61,0.000000,-1.398333,0.000000,4.223809,0.000000,1.606986
LINE62,0.975335,-0.842373,0.000000,0.617747,0.000000,4.673592
LINE63,0.000000,0.012107,9.398395,3.340659,0.000000,1.631112
LINE64,121.520551,-0.827307,131.196984,3.337848,26.205167,1.246126
LINE65,1.419372,-0.836365,0.000000,0.120538,0.000000,0.348024
LINE66,0.000000,0.363871,0.000000,1.430309,0.000000,0.311781
LINE67,0.000000,-0.433092,0.000000,3.588789,0.000000,-1.505165
LINE68,0.000000,-1.246957,0.000000,3.704663,0.000000,1.584907
LINE69,0.975335,-0.842373,0.000000,0.783912,0.000000,1.594428
LINE70,0.000000,2.022914,9.398395,3.340659,0.000000,3.807172
LINE71,121.520551,-0.827307,131.196984,3.337848,26.205167,1.246126
LINE72,0.207606,-0.836369,0.000000,2.732654,0.000000,1.179939
LINE73,1.211766,-0.836365,0.000000,3.164303,0.000000,1.195030
LINE74,0.000000,0.135820,0.000000,2.327248,0.000000,-0.098167
LINE75,0.000000,-0.162499,0.000000,3.604358,0.000000,-1.560666
LINE76,0.000000,-1.200937,0.000000,3.604995,0.000000,1.662520
LINE77,0.000000,3.788234,9.398395,3.340659,0.000000,4.686110
LINE78,121.520551,-0.827307,131.196984,3.337848,26.205167,1.246126
LINE79,0.000000,0.252807,0.000000,2.614768,0.000000,-1.570424
LINE80,0.000000,-0.086472,0.000000,3.598515,0.000000,-1.547812
LINE81,0.000000,-1.145969,0.000000,3.698566,0.000000,1.616061
LINE82,0.000000,0.715376,9.398395,3.340659,0.000000,1.832530
LINE83,121.520551,-0.827307,131.196984,3.337848,26.205167,1.246126
LINE84,0.000000,1.439026,0.000000,1.439026,0.000000,4.159100
LINE85,0.000000,-0.095779,0.000000,3.618540,0.000000,-1.557235
LINE86,0.000000,-1.187579,0.000000,3.675260,0.000000,1.595628
LINE87,121.520551,-0.827307,131.196984,3.337848,26.205167,1.246126
LINE88,0.000000,-1.118775,0.000000,-0.485530,0.000000,4.116013
LINE89,0.000000,-0.164746,0.000000,3.614721,0.000000,-1.561821
LINE90,0.000000,-1.163320,0.000000,3.760162,0.000000,1.565393
LINE91,121.520551,-0.827307,131.196984,3.337848,26.205167,1.246126
LINE92,0.000000,-0.037332,0.000000,3.361536,0.000000,-1.548595
LINE93,0.000000,4.687457,0.000000,4.099454,0.000000,-1.564488
LINE94,121.520551,-0.827307,131.196984,3.337848,26.205167,1.246126
LINE95,0.000000,-1.318830,0.000000,3.276149,0.000000,-1.528491
LINE96,0.000000,3.116661,0.000000,0.220047,0.000000,-1.490648
LINE97,121.520551,-0.827307,131.196984,3.337848,26.205167,1.246126
LINE98,0.000000,3.681308,0.000000,3.681308,0.000000,4.674481
LINE99,0.000000,3.580308,0.000000,0.438716,0.000000,4.699175
LINE100,121.520551,-0.827307,131.196984,3.337848,26.205167,1.246126
LINE101,0.000000,3.938208,0.000000,2.891094,0.000000,4.428913
LINE102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
LINE103,19.209141,-0.833809,2.875910,3.338644,11.589923,1.248243
LINE104,102.311892,-0.826086,128.321074,3.337830,14.615291,1.244447
LINE105,0.000000,3.845450,0.000000,2.864503,0.000000,4.475112
LINE106,19.209141,-0.833809,2.875910,3.338644,11.589923,1.248243
LINE107,102.311892,-0.826086,128.321074,3.337830,14.615291,1.244447
