# Output_EVs_4kW_3ph\output_current_566.csv run at 2000-01-01 09:26:00 EST on 907 links
link_name,currA_mag,currA_angle,currB_mag,currB_angle,currC_mag,currC_angle
Source_Impedance,13.671021,-0.353778,11.377535,3.784598,12.141831,1.882094
TR1,13.671021,-0.353778,11.377535,3.784598,12.141831,1.882094
LINE1,378.497438,-0.838759,340.552925,3.332485,261.249680,1.248880
LINE2,378.497438,-0.838759,340.552925,3.332485,261.249680,1.248880
LINE3,378.497438,-0.838759,340.552925,3.332485,261.249680,1.248880
LINE4,378.497438,-0.838759,340.552925,3.332485,261.249680,1.248880
LINE5,378.497438,-0.838759,340.552925,3.332485,261.249680,1.248880
LINE6,378.497438,-0.838759,340.552925,3.332485,261.249680,1.248880
LINE7,378.497438,-0.838759,340.552925,3.332485,261.249680,1.248880
LINE8,378.497438,-0.838759,340.552925,3.332485,261.249680,1.248880
LINE9,378.497438,-0.838759,340.552925,3.332485,261.249680,1.248880
LINE10,378.497438,-0.838759,340.552925,3.332485,261.249680,1.248880
LINE11,378.497438,-0.838759,340.552925,3.332485,261.249680,1.248880
LINE12,378.497438,-0.838759,340.552925,3.332485,261.249680,1.248880
LINE13,378.497438,-0.838759,340.552925,3.332485,261.249680,1.248880
LINE14,378.497438,-0.838759,340.552925,3.332485,261.249680,1.248880
LINE15,0.000000,0.074737,0.000000,3.211612,0.000000,1.590756
LINE16,378.497438,-0.838759,340.552925,3.332485,261.249680,1.248880
LINE17,0.000000,-0.024932,0.000000,3.116661,0.000000,1.592705
LINE18,378.497438,-0.838759,340.552925,3.332485,261.249680,1.248880
LINE19,0.000000,0.296819,0.000000,3.172159,0.000000,1.618652
LINE20,378.497438,-0.838759,340.552925,3.332485,261.249680,1.248880
LINE21,0.000000,0.220047,0.000000,3.258558,0.000000,1.604391
LINE22,378.497438,-0.838759,340.552925,3.332485,261.249680,1.248880
LINE23,0.000000,0.140217,0.000000,3.314056,0.000000,1.579055
LINE24,378.497438,-0.838759,340.552925,3.332485,261.249680,1.248880
LINE25,0.000000,-0.024932,0.000000,3.322056,0.000000,1.577104
LINE26,34.241997,-0.851861,0.000000,2.946423,0.000000,1.442912
LINE27,344.258671,-0.837456,340.552925,3.332485,261.249680,1.248880
LINE28,0.000000,-0.149287,0.000000,3.241016,0.000000,1.574502
LINE29,17.120053,-0.851874,0.000000,3.463742,0.000000,4.575077
LINE30,17.121944,-0.851847,0.000000,2.921640,0.000000,1.438774
LINE31,344.258671,-0.837456,340.552925,3.332485,261.249680,1.248880
LINE32,0.000000,-0.133203,0.000000,3.185517,0.000000,1.581006
LINE33,17.120053,-0.851874,0.000000,2.964900,0.000000,2.675470
LINE34,17.121944,-0.851847,0.000000,2.903373,0.000000,1.479281
LINE35,0.000000,-1.279995,34.489938,3.333816,0.000000,-1.489918
LINE36,344.258671,-0.837456,306.063021,3.332334,261.249680,1.248880
LINE37,0.000000,-0.115592,0.000000,3.212520,0.000000,1.582678
LINE38,17.121944,-0.851847,0.000000,4.207685,0.000000,1.583158
LINE39,0.000000,-1.136657,17.245171,3.333819,0.000000,-1.441311
LINE40,0.000000,2.088666,17.244767,3.333814,0.000000,4.700623
LINE41,344.258671,-0.837456,306.063021,3.332334,261.249680,1.248880
LINE42,0.000000,2.426023,0.000000,1.708194,0.000000,1.838878
LINE43,0.000000,-0.190081,0.000000,3.314056,0.000000,1.553677
LINE44,17.121944,-0.851847,0.000000,4.586525,0.000000,1.563763
LINE45,0.000000,3.428764,17.245171,3.333819,0.000000,-1.523152
LINE46,0.000000,2.493681,17.244767,3.333814,0.000000,4.711566
LINE47,344.258671,-0.837456,306.063021,3.332334,261.249680,1.248880
LINE48,0.000000,2.822095,0.000000,1.439541,0.000000,1.763914
LINE49,0.000000,0.140217,0.000000,2.951512,0.000000,1.569298
LINE50,17.121944,-0.851847,0.000000,1.824081,0.000000,4.498442
LINE51,0.000000,2.434604,17.245171,3.333819,0.000000,-1.559344
LINE52,344.258671,-0.837456,306.063021,3.332334,261.249680,1.248880
LINE53,0.000000,1.607799,0.000000,2.554344,0.000000,2.561426
LINE54,0.000000,2.673979,0.000000,2.516927,0.000000,-1.463965
LINE55,0.000000,0.220047,0.000000,2.919265,0.000000,1.561488
LINE56,17.121944,-0.851847,0.000000,-0.712081,0.000000,4.637175
LINE57,0.000000,2.468207,17.245171,3.333819,0.000000,4.662515
LINE58,344.258671,-0.837456,306.063021,3.332334,261.249680,1.248880
LINE59,0.000000,2.013740,0.000000,1.173434,0.000000,2.351292
LINE60,0.000000,2.960569,0.000000,2.868953,0.000000,-1.000262
LINE61,0.000000,0.296819,0.000000,2.825204,0.000000,1.557025
LINE62,17.121944,-0.851847,0.000000,0.640118,0.000000,-1.553019
LINE63,0.000000,2.162211,17.245171,3.333819,0.000000,-1.445535
LINE64,309.208926,-0.836518,306.063021,3.332334,261.249680,1.248880
LINE65,35.051083,-0.845738,0.000000,0.280851,0.000000,-1.413406
LINE66,0.000000,1.880342,0.000000,2.769958,0.000000,4.297960
LINE67,0.000000,2.607215,0.000000,2.830791,0.000000,-1.348751
LINE68,0.000000,0.333839,0.000000,3.016992,0.000000,1.559535
LINE69,17.121944,-0.851847,0.000000,3.637180,0.000000,-1.455243
LINE70,0.000000,0.412530,17.245171,3.333819,0.000000,-1.561312
LINE71,309.208926,-0.836518,306.063021,3.332334,261.249680,1.248880
LINE72,17.525542,-0.845738,0.000000,-0.016598,0.000000,4.678728
LINE73,17.525542,-0.845738,0.000000,-0.511323,0.000000,0.916677
LINE74,0.000000,1.290323,0.000000,2.767659,0.000000,4.243126
LINE75,0.000000,2.790508,0.000000,2.615418,0.000000,-1.293833
LINE76,0.000000,0.196383,0.000000,2.825204,0.000000,1.561488
LINE77,0.000000,2.664581,17.245171,3.333819,0.000000,4.704633
LINE78,309.208926,-0.836518,306.063021,3.332334,261.249680,1.248880
LINE79,0.000000,1.756220,0.000000,4.059205,0.000000,2.315166
