# Output_EVs_20kW\output_current_1440.csv run at 2000-01-02 00:00:00 EST on 907 links
link_name,currA_mag,currA_angle,currB_mag,currB_angle,currC_mag,currC_angle
Source_Impedance,0.515664,-0.229658,0.516826,3.785368,0.436710,1.775446
TR1,0.515664,-0.229658,0.516826,3.785368,0.436710,1.775446
LINE1,11.522942,-0.840824,15.645916,3.348258,11.577187,1.252837
LINE2,11.522942,-0.840824,15.645916,3.348258,11.577187,1.252837
LINE3,11.522942,-0.840824,15.645916,3.348258,11.577187,1.252837
LINE4,11.522942,-0.840824,15.645916,3.348258,11.577187,1.252837
LINE5,11.522942,-0.840824,15.645916,3.348258,11.577187,1.252837
LINE6,11.522942,-0.840824,15.645916,3.348258,11.577187,1.252837
LINE7,11.522942,-0.840824,15.645916,3.348258,11.577187,1.252837
LINE8,11.522942,-0.840824,15.645916,3.348258,11.577187,1.252837
LINE9,11.522942,-0.840824,15.645916,3.348258,11.577187,1.252837
LINE10,11.522942,-0.840824,15.645916,3.348258,11.577187,1.252837
LINE11,11.522942,-0.840824,15.645916,3.348258,11.577187,1.252837
LINE12,11.522942,-0.840824,15.645916,3.348258,11.577187,1.252837
LINE13,11.522942,-0.840824,15.645916,3.348258,11.577187,1.252837
LINE14,11.522942,-0.840824,15.645916,3.348258,11.577187,1.252837
LINE15,0.000000,-0.511831,0.000000,3.736910,0.000000,1.554938
LINE16,11.522942,-0.840824,15.645916,3.348258,11.577187,1.252837
LINE17,0.000000,-0.488580,0.000000,4.099454,0.000000,1.549079
LINE18,11.522942,-0.840824,15.645916,3.348258,11.577187,1.252837
LINE19,0.000000,-0.222327,0.000000,3.116661,0.000000,1.550650
LINE20,11.522942,-0.840824,15.645916,3.348258,11.577187,1.252837
LINE21,0.000000,-0.269911,0.000000,3.902059,0.000000,1.552944
LINE22,11.522942,-0.840824,15.645916,3.348258,11.577187,1.252837
LINE23,0.000000,-0.346682,0.000000,3.760162,0.000000,1.551541
LINE24,11.522942,-0.840824,15.645916,3.348258,11.577187,1.252837
LINE25,0.000000,-0.583531,0.000000,3.902059,0.000000,1.551773
LINE26,1.599454,-0.841119,0.000000,-0.805117,0.000000,-1.349460
LINE27,9.923489,-0.840777,15.645916,3.348258,11.577187,1.252837
LINE28,0.000000,-0.668433,0.000000,4.365707,0.000000,1.542349
